,eventNum,Detail,Vividness,Valence,Regret,Control,R1,R2,rating,condition,subID,run,trial,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd,Frequency
82,33,5,7,2,7,1,5,6,5.5,Dispositional,10,2,2,41.054244,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[0 2 2],0.666667,48.720396,NA,NA,54.736677,62.752797,1,63.269448,4,889849.4741,2,67.802479,4,889848.8903,3,72.33553,4,889848.1703,76.351902,NA
83,51,6,7,1,7,4,4,6,5,Situational,10,2,3,76.36857,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,81.001624,NA,NA,87.017887,95.034024,2,100.083708,4,889849.157,1,95.550661,1,889848.7679,3,104.616728,4,889849.294,108.633119,NA
84,16,3,5,2,5,2,7,7,7,Dispositional,10,2,4,108.649811,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/right2.jpg,[1 1 2],1,116.34929,NA,NA,122.365582,130.381689,1,130.898354,4,889850.4834,2,135.431376,4,889848.1753,3,139.964406,3,889847.7291,143.980805,NA
85,60,4,5,3,4,4,5,7,6,Situational,10,2,5,143.997443,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,150.130411,NA,NA,156.146682,164.162812,1,164.679451,4,889848.0144,3,173.745527,2,889850.6161,2,169.212487,4,889848.1881,177.761924,NA
86,74,4,2,3,5,4,6,5,5.5,Situational,10,2,6,177.77861,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,183.161571,NA,NA,189.177826,197.193994,3,206.776711,3,889848.7078,1,197.710637,1,889849.1552,2,202.243653,4,889848.136,210.7931,NA
87,47,4,3,2,4,7,5,6,5.5,Situational,10,2,7,210.809778,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[2 1 1],1,217.742646,NA,NA,223.758923,231.775017,3,241.357756,2,889849.0759,2,236.824735,2,889849.2087,1,232.291697,4,889848.867,245.374152,NA
88,66,4,5,3,5,1,3,5,4,Dispositional,10,2,8,245.390837,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/right2.jpg,[2 1 2],0.666667,251.573776,NA,NA,257.590042,265.606154,1,266.122812,4,889848.2389,2,270.65584,4,889848.4196,3,275.188886,4,889847.9379,279.205277,NA
89,22,3,2,3,6,3,7,6,6.5,Dispositional,10,2,9,279.221908,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,284.604925,NA,NA,290.621205,298.637333,1,299.153985,4,889848.2545,3,308.220049,3,889849.3765,2,303.687008,4,889848.0236,312.236428,NA
90,6,7,7,1,7,2,7,7,7,Situational,10,2,10,312.253129,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/left2.jpg,[1 1 1],1,318.419383,NA,NA,324.435653,332.451769,2,337.501472,4,889848.0061,1,332.968428,2,889850.1033,3,342.034508,4,889847.6892,346.050883,NA
91,18,4,5,3,6,3,6,7,6.5,Dispositional,10,2,11,346.06756,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,351.450547,NA,NA,357.466831,365.482946,1,365.999596,4,889849.0598,3,375.065659,2,889848.626,2,370.532635,4,889847.8218,379.082064,NA
92,54,5,4,2,5,7,7,5,6,Dispositional,10,2,12,379.098693,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[0 2 1],0.666667,386.781578,NA,NA,392.797813,400.813956,3,410.39668,3,889849.5281,1,401.330622,3,889849.1611,2,405.863648,4,889848.387,414.413057,NA
93,46,4,3,2,6,5,5,6,5.5,Situational,10,2,13,414.429764,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,419.829394,NA,NA,425.845687,433.861802,3,443.444529,3,889848.9699,2,438.911493,2,889849.2352,1,434.378453,4,889847.8521,447.460906,NA
94,50,5,3,1,7,2,3,5,4,Situational,10,2,14,447.477563,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[2 1 2],1,454.410477,NA,NA,460.42674,468.442848,2,473.492547,3,889850.5001,1,468.959524,1,889848.4411,3,478.025585,4,889848.4401,482.041986,NA
95,76,2,1,3,5,6,4,7,5.5,Dispositional,10,2,15,482.058614,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,486.691682,NA,NA,492.707961,500.724097,3,510.3068,4,889847.2659,1,501.240722,4,889849.415,2,505.773781,4,889847.6018,514.3232,NA
96,75,5,2,3,4,6,5,7,6,Situational,10,2,16,514.339882,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,518.972898,NA,NA,524.989177,533.005294,2,538.054984,NA,NA,1,533.521954,NA,NA,3,542.588056,NA,NA,546.604439,NA
97,38,2,1,3,7,5,5,6,5.5,Dispositional,10,3,1,8.025902,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[2 2 1],1,14.209451,NA,NA,20.225729,28.24183,1,28.758498,1,890439.0189,3,37.824578,2,890439.592,2,33.291522,1,890438.4958,41.84096,NA
98,12,7,7,3,3,6,6,6,6,Situational,10,3,2,41.857641,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[1 1 2],1,49.540487,NA,NA,55.556738,63.572855,1,64.089524,2,890439.2381,3,73.155587,1,890438.007,2,68.622554,4,890438.6818,77.171983,NA
99,56,5,6,2,6,7,7,7,7,Situational,10,3,3,77.188611,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[1 1 2],1,84.121547,NA,NA,90.137784,98.153922,1,98.670588,4,890439.8577,3,107.736649,1,890439.827,2,103.20362,4,890438.082,111.753044,NA
100,71,3,2,2,7,2,5,5,5,Dispositional,10,3,4,111.76974,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,116.386093,NA,NA,122.402364,130.418501,1,130.93514,3,890440.5624,2,135.46817,2,890439.0402,3,140.00121,1,890438.4144,144.017596,NA
101,5,3,3,3,5,4,6,6,6,Situational,10,3,5,144.034215,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,148.667315,NA,NA,154.68359,162.699696,3,172.282426,1,890439.2109,2,167.74939,NA,NA,1,163.216355,1,890440.3652,176.298826,NA
102,30,1,2,3,6,6,6,7,6.5,Dispositional,10,3,6,176.3155,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,182.448438,NA,NA,188.464697,196.480837,1,196.997474,4,890437.9181,2,201.530512,4,890438.5358,3,206.063542,4,890439.1639,210.079928,NA
103,26,6,6,1,7,6,5,6,5.5,Situational,10,3,7,210.096578,0.75,3,1.5,task/Jitter/right2.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,215.479609,NA,NA,221.495875,229.512013,1,230.028643,3,890438.451,2,234.561692,1,890438.9928,3,239.094718,3,890438.5898,243.111118,NA
104,49,2,2,3,4,4,6,7,6.5,Situational,10,3,8,243.127789,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/left1.jpg,[1 1 1],1,250.044014,NA,NA,256.060273,264.076391,2,269.126088,4,890440.3804,1,264.59306,2,890439.4024,3,273.659125,4,890437.9925,277.675503,NA
105,3,5,5,3,6,3,7,7,7,Dispositional,10,3,9,277.692158,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[1 1 2],1,284.62508,NA,NA,290.641318,298.657463,3,308.240187,4,890438.3013,1,299.174117,4,890438.4192,2,303.707152,4,890439.1502,312.256569,NA
106,79,6,6,2,7,7,7,7,7,Dispositional,10,3,10,312.273283,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right3.jpg,[2 2 2],1,318.439532,NA,NA,324.455763,332.471904,1,332.988573,4,890438.696,2,337.521619,4,890439.3286,3,342.054645,4,890438.8809,346.071026,NA
107,45,5,4,3,6,2,4,4,4,Situational,10,3,11,346.087682,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,352.220654,NA,NA,358.236925,366.253045,2,371.30273,4,890439.1467,3,375.835756,1,890438.8438,1,366.769691,4,890437.9418,379.852151,NA
108,11,4,4,3,6,5,7,7,7,Situational,10,3,12,379.868835,1.5,3,0.75,task/Jitter/left3.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,385.268501,NA,NA,391.284754,399.300886,1,399.817528,4,890439.311,2,404.350563,1,890439.1087,3,408.883608,3,890438.2809,412.899991,NA
109,23,3,7,3,6,1,6,5,5.5,Situational,10,3,13,412.916637,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[1 2 2],1,419.849564,NA,NA,425.865806,433.881928,1,434.398599,3,890439.1689,2,438.93164,2,890438.7028,3,443.464667,4,890438.4677,447.481065,NA
110,67,5,6,3,4,7,5,5,5,Dispositional,10,3,14,447.49774,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[0 2],0.5,452.880732,NA,NA,458.896959,466.913134,3,476.495835,3,890440.2704,1,467.429768,2,890439.0005,2,471.962804,2,890438.9416,480.512239,NA
111,44,6,6,2,6,3,5,7,6,Dispositional,10,3,15,480.528923,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[0 2 1],0.666667,487.47846,488.947249,1.468789,493.494751,501.510854,3,511.110244,2,890439.552,2,506.560549,2,890440.7947,1,502.027506,1,890438.3798,515.126637,NA
112,1,7,7,1,7,5,7,7,7,Dispositional,10,3,16,515.14331,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,519.776347,522.318294,2.541947,525.792604,533.808734,1,534.325381,4,890438.3468,2,538.858425,4,890438.501,3,543.391474,4,890437.9257,547.407858,NA
113,34,5,7,3,4,1,4,5,4.5,Situational,10,4,1,8.04824,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,14.214499,NA,NA,20.230731,28.24689,1,28.763553,4,891046.6309,3,37.829636,1,891047.1547,2,33.296586,4,891045.8268,41.846018,NA
114,40,4,2,2,6,7,5,7,6,Dispositional,10,4,2,41.862654,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,47.245669,48.823939,1.57827,53.261916,61.278086,1,61.794734,4,891046.1884,3,70.860803,4,891046.9194,2,66.327762,4,891045.7694,74.877187,NA
115,32,6,5,2,6,4,5,5,5,Situational,10,4,3,74.893809,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,79.526902,NA,NA,85.543162,93.559295,1,94.075945,3,891046.9664,3,103.142027,1,891046.3542,2,98.608995,3,891046.2933,107.158414,NA
116,59,2,4,3,5,5,7,7,7,Dispositional,10,4,4,107.175095,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,112.558067,114.760054,2.201987,118.57435,126.590478,2,131.640142,4,891045.6201,1,127.10711,4,891046.4524,3,136.17318,4,891046.741,140.189577,NA
117,73,5,7,1,6,1,4,4,4,Dispositional,10,4,5,140.206263,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,145.589235,NA,NA,151.605507,159.621637,2,164.67133,1,891048.216,1,160.138279,1,891046.646,3,169.204352,1,891047.2561,173.220739,NA
118,36,2,2,2,6,1,5,7,6,Situational,10,4,6,173.237425,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,179.370355,NA,NA,185.386635,193.402764,3,202.985477,4,891046.1639,2,198.452436,1,891047.5197,1,193.919415,4,891047.2347,207.001859,NA
119,4,7,4,1,7,4,5,7,6,Situational,10,4,7,207.018505,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/right3.jpg,[1 2 2],1,213.951435,NA,NA,219.967702,227.983817,3,237.56655,3,891047.1428,1,228.500477,1,891048.0068,2,233.033508,3,891046.4639,241.58293,NA
120,28,6,6,3,4,3,5,5,5,Dispositional,10,4,8,241.599557,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[2 2 1],1,247.782537,NA,NA,253.798825,261.814919,3,271.397656,4,891047.6527,2,266.864628,2,891046.6837,1,262.331601,2,891047.5755,275.414059,NA
121,7,2,3,3,1,3,5,3,4,Dispositional,10,4,9,275.430734,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,280.813717,NA,NA,286.829996,294.846102,1,295.362785,4,891046.3855,3,304.428824,4,891046.1725,2,299.895793,4,891045.8296,308.445221,NA
122,48,2,2,3,6,4,4,5,4.5,Situational,10,4,10,308.461896,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[2 1 2],1,314.644839,NA,NA,320.661102,328.677215,1,329.193873,1,891047.2596,2,333.726922,1,891045.9723,3,338.25998,2,891046.6453,342.276346,NA
123,62,6,7,2,6,4,7,6,6.5,Dispositional,10,4,11,342.29301,1.5,3,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,347.675994,351.942007,4.266013,353.692264,361.708406,1,362.225056,4,891046.1414,3,371.291128,4,891047.4182,2,366.758074,4,891045.7082,375.307504,NA
124,68,3,6,2,6,3,6,4,5,Situational,10,4,12,375.324196,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/left3.jpg,[2 2 1],1,382.257059,NA,NA,388.273319,396.289455,3,405.872178,NA,NA,1,396.806107,NA,NA,2,401.339157,NA,NA,409.888581,NA
125,70,5,5,3,5,6,6,7,6.5,Situational,10,4,13,409.905252,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right3.jpg,task/Jitter/right3.jpg,[1 2 2],1,416.821457,421.924007,5.10255,422.837744,430.853851,3,440.436579,NA,NA,2,435.903552,2,891047.0988,1,431.370508,4,891046.0176,444.452991,NA
126,8,1,2,4,5,3,5,6,5.5,Dispositional,10,4,14,444.46966,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,449.102694,NA,NA,455.118958,463.135108,1,463.651737,4,891047.2343,2,468.184744,4,891046.2113,3,472.717809,4,891045.4275,476.7342,NA
127,10,3,2,3,5,1,7,7,7,Dispositional,10,4,15,476.75088,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[0 1 2],0.666667,484.43371,NA,NA,490.449991,498.466095,2,503.515776,3,891047.9155,3,508.048821,1,891046.1124,1,498.982756,1,891047.6815,512.065215,NA
128,57,3,2,2,5,2,5,6,5.5,Situational,10,4,16,512.081852,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,518.21481,NA,NA,524.231089,532.247217,2,537.296892,4,891048.2873,1,532.763862,1,891046.0035,3,541.829935,4,891046.0981,545.846338,NA
129,47,3,2,1,7,3,6,6,6,Situational,11,1,1,8.049593,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,12.71594,NA,NA,18.732229,26.748342,2,31.798028,1,1033972.351,3,36.331074,2,1033972.274,1,27.264995,3,1033972.863,40.347461,1
130,31,3,4,1,7,5,4,7,5.5,Dispositional,11,1,2,40.364093,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,45.747116,NA,NA,51.763381,59.77951,3,69.362223,4,1033972.444,1,60.296174,3,1033971.981,2,64.82919,4,1033972.895,73.378626,1
131,76,6,4,3,3,3,5,7,6,Situational,11,1,3,73.395295,0.75,3,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,78.794938,NA,NA,84.811207,92.827335,2,97.877031,1,1033972.458,3,102.41005,1,1033973.009,1,93.343987,2,1033972.614,106.426435,1
132,48,7,7,3,7,1,5,5,5,Dispositional,11,1,4,106.443129,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left3.jpg,[1 2 1],1,114.109281,NA,NA,120.125555,128.141659,2,133.191366,3,1033972.499,3,137.724408,3,1033971.767,1,128.658328,4,1033971.862,141.740804,1
133,63,3,2,4,3,3,7,7,7,Dispositional,11,1,5,141.757468,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left3.jpg,[1 2 1],1,148.673685,NA,NA,154.689953,162.706074,3,172.288793,3,1033972.067,1,163.222728,4,1033972.387,2,167.755756,3,1033972.094,176.305195,1
134,22,3,2,3,4,2,7,7,7,Situational,11,1,6,176.321823,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[2 2 2],1,183.988035,NA,NA,190.004301,198.020422,3,207.603144,3,1033973.951,2,203.070109,3,1033972.367,1,198.537083,3,1033971.996,211.619545,1
135,3,6,7,2,5,4,7,6,6.5,Situational,11,1,7,211.636166,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,216.269244,NA,NA,222.285526,230.301651,2,235.351328,2,1033972.177,3,239.884359,2,1033971.86,1,230.818292,4,1033972.253,243.90075,1
136,77,7,7,1,7,1,4,7,5.5,Situational,11,1,8,243.917431,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[0 2],0.5,248.550468,NA,NA,254.566728,262.582862,3,272.165584,1,1033972.915,2,267.632555,1,1033971.509,1,263.099511,4,1033971.585,276.181964,3
137,30,7,7,3,7,4,4,4,4,Dispositional,11,1,9,276.198662,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[1 2 1],1,283.131535,NA,NA,289.147774,297.16392,3,306.746671,2,1033972.071,2,302.213605,1,1033972.3,1,297.680573,2,1033971.928,310.763035,1
138,32,3,2,2,4,3,6,7,6.5,Dispositional,11,1,10,310.779718,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/left2.jpg,[1 2 1],1,318.445876,NA,NA,324.46216,332.478265,2,337.527968,3,1033972.123,1,332.994919,3,1033971.896,3,342.060996,3,1033972.107,346.077388,1
139,68,3,2,3,7,2,5,7,6,Situational,11,1,11,346.094057,0.75,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[2 2 2],1,352.276986,NA,NA,358.293279,366.309384,1,366.82603,2,1033972.612,2,371.359069,2,1033972.415,3,375.892113,3,1033972.099,379.908497,1
140,52,7,7,1,7,3,7,7,7,Dispositional,11,1,12,379.925175,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/left1.jpg,[1 1 1],1,386.091431,NA,NA,392.107667,400.123845,3,409.706562,2,1033972.338,1,400.64048,4,1033972.245,2,405.173515,3,1033973.029,413.722941,1
141,7,4,5,2,3,1,7,6,6.5,Situational,11,1,13,413.739636,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,419.122606,NA,NA,425.138832,433.154999,2,438.204692,3,1033973.582,1,433.671642,2,1033972.562,3,442.737725,3,1033972.121,446.754111,1
142,51,3,2,4,3,1,7,7,7,Dispositional,11,1,14,446.770806,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,452.903719,NA,NA,458.920008,466.936131,2,471.985804,3,1033972.545,3,476.518853,4,1033971.521,1,467.452777,4,1033971.778,480.535244,1
143,80,4,2,4,4,3,5,6,5.5,Dispositional,11,1,15,480.551908,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[2 2 1],1,487.468125,NA,NA,493.484379,501.500537,2,506.550206,2,1033972.544,3,511.083243,1,1033972.388,1,502.017181,3,1033972.897,515.099635,1
144,10,6,5,4,2,1,4,6,5,Situational,11,1,16,515.116304,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,520.499289,NA,NA,526.515566,534.531693,3,544.114403,1,1033973.24,2,539.58137,2,1033971.946,1,535.048342,3,1033972.098,548.130801,1
145,14,3,2,4,4,5,7,7,7,Dispositional,11,2,1,8.044549,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right3.jpg,[2 2 2],1,14.977472,NA,NA,20.99375,29.009878,3,38.592586,3,1034555.748,2,34.059553,4,1034556.112,1,29.526513,4,1034555.786,42.608969,1
146,39,7,7,1,7,7,6,6,6,Dispositional,11,2,2,42.625655,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,48.008646,NA,NA,54.024869,62.041032,1,62.557681,4,1034555.664,3,71.623752,4,1034555.525,2,67.090737,4,1034557.003,75.640145,1
147,29,7,7,1,7,4,6,5,5.5,Situational,11,2,3,75.656833,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,80.289864,NA,NA,86.306143,94.322242,3,103.90498,2,1034557.523,2,99.371936,3,1034556.949,1,94.838903,4,1034555.902,107.921364,1
148,25,7,7,1,7,2,7,7,7,Dispositional,11,2,4,107.937995,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[1 1 2],1,115.620868,NA,NA,121.637153,129.653251,1,130.169919,3,1034556.492,3,139.235993,3,1034556.011,2,134.702958,2,1034557.007,143.252383,1
149,2,4,5,3,1,1,6,7,6.5,Situational,11,2,5,143.269062,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[1 2 2],1,150.201935,NA,NA,156.218215,164.234331,1,164.75101,2,1034556.247,2,169.28403,2,1034556.731,3,173.817069,3,1034556.794,177.833475,1
150,71,7,7,1,4,3,7,4,5.5,Situational,11,2,6,177.850128,1.5,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[1 1 2],1,184.766339,NA,NA,190.782612,198.798723,1,199.315392,2,1034556.791,3,208.381459,2,1034556.721,2,203.848423,4,1034556.279,212.397845,1
151,33,2,3,3,3,4,6,6,6,Situational,11,2,7,212.414536,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right2.jpg,task/Jitter/right3.jpg,[2 2 2],1,219.330755,NA,NA,225.34701,233.363142,2,238.412825,2,1034555.997,3,242.945865,1,1034556.828,1,233.879794,3,1034555.889,246.962248,1
152,66,3,2,4,7,3,5,3,4,Dispositional,11,2,8,246.978937,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,252.361918,NA,NA,258.378187,266.394323,1,266.910985,3,1034556.859,3,275.977063,2,1034556.98,2,271.443995,2,1034555.299,279.993426,1
153,56,3,2,3,7,1,7,7,7,Dispositional,11,2,9,280.010057,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[2 1 1],1,286.193039,NA,NA,292.20926,300.225414,3,309.808147,3,1034556.423,1,300.74208,3,1034555.487,2,305.275114,2,1034556.959,313.824555,1
154,17,6,6,1,7,1,7,7,7,Situational,11,2,10,313.841212,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[1 2 1],1,320.757434,NA,NA,326.773665,334.789818,3,344.372551,2,1034557.301,1,335.30648,1,1034555.968,2,339.839519,4,1034555.987,348.388952,1
155,55,3,2,3,7,4,7,7,7,Dispositional,11,2,11,348.405633,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,353.788598,NA,NA,359.804886,367.821003,2,372.870689,2,1034558.51,3,377.403722,2,1034556.332,1,368.337617,3,1034556.799,381.42011,1
156,69,3,2,1,7,1,7,6,6.5,Dispositional,11,2,12,381.436732,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[1 1 1],1,389.102972,NA,NA,395.119229,403.135351,2,408.185045,3,1034556.579,1,403.651997,2,1034556.214,3,412.718076,1,1034555.034,416.73447,1
157,6,7,7,3,1,3,6,6,6,Situational,11,2,13,416.75116,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,task/Jitter/left2.jpg,[2 1 1],1,422.934075,NA,NA,428.950342,436.966461,1,437.483121,2,1034556.191,2,442.016156,2,1034556.844,3,446.549199,4,1034555.066,450.565581,1
158,59,7,7,1,7,6,4,5,4.5,Situational,11,2,14,450.58221,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,455.965246,NA,NA,461.981533,469.997657,1,470.514287,2,1034557.011,3,479.580367,3,1034557.345,2,475.04734,2,1034556.075,483.596768,1
159,34,7,7,4,7,1,5,7,6,Dispositional,11,2,15,483.613382,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,488.263133,NA,NA,494.279386,502.29553,2,507.345221,3,1034557.226,1,502.812176,4,1034556.186,3,511.878256,3,1034556.266,515.894637,1
160,40,3,2,4,2,4,7,6,6.5,Situational,11,2,16,515.911333,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,522.044258,NA,NA,528.060536,536.07665,3,545.659405,2,1034557.026,1,536.593312,4,1034556.998,2,541.126346,3,1034557.168,549.675756,1
161,43,4,3,4,7,1,5,7,6,Dispositional,11,3,1,8.049432,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,NaN,[1 1],1,13.415751,NA,NA,19.431995,27.448129,1,27.964784,3,1035144.356,2,32.497819,2,1035144.556,3,37.030863,3,1035144.523,41.047245,1
162,67,7,7,1,4,1,5,7,6,Situational,11,3,2,41.063924,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right3.jpg,task/Jitter/left2.jpg,[2 2 1],1,47.996841,NA,NA,54.013086,62.029204,3,71.611922,2,1035144.341,2,67.07889,3,1035145.201,1,62.545868,3,1035144.108,75.628325,1
163,57,1,1,1,7,1,7,7,7,Situational,11,3,3,75.644941,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,81.777922,NA,NA,87.794219,95.81033,2,100.860007,3,1035144.024,1,96.326971,4,1035145.241,3,105.393056,3,1035144.654,109.40944,1
